ID_Transacao;Data;Cliente;Produto_Servico;Categoria;Quantidade;Valor_Unitario;Custo_Unitario;Qtd_Parcelas;Canal_Venda;Status
PRG-202507-100;30/07/2025;Rede de Farmácias Viva;PragmaSecurity Gateway;Software;5;890,00;235,08;2;Parceiros B2B;Pago
PRG-202507-101;08/07/2025;Construtora Horizonte;PragmaSecurity Gateway;Software;4;890,00;256,91;2;Parceiros B2B;Pago
PRG-202507-102;03/07/2025;Construtora Horizonte;PragmaAnalytics Enterprise;Software;3;1250,00;423,41;12;E-commerce;Pago
PRG-202507-103;04/07/2025;Indústrias Alfa Ltda;PragmaSecurity Gateway;Software;5;890,00;232,32;2;Parceiros B2B;Pendente
PRG-202507-104;02/07/2025;Global Alimentos S.A.;PragmaAnalytics Enterprise;Software;4;1250,00;433,09;12;Parceiros B2B;Pago
PRG-202507-105;15/07/2025;Banco Inova S.A.;PragmaSecurity Gateway;Software;4;890,00;239,80;12;E-commerce;Pago
PRG-202507-106;06/07/2025;Meta Metais;PragmaSecurity Gateway;Software;3;890,00;250,09;3;E-commerce;Pendente
PRG-202507-107;26/07/2025;Banco Inova S.A.;PragmaAnalytics Enterprise;Software;4;1250,00;395,10;1;Parceiros B2B;Pago
PRG-202507-108;27/07/2025;Tech Soluções Globais;PragmaAnalytics Enterprise;Software;3;1250,00;375,73;12;Parceiros B2B;Pago
PRG-202507-109;06/07/2025;Meta Metais;Consultoria de Processos TI;Serviço;1;3200,00;1387,67;3;E-commerce;Pago
PRG-202507-110;04/07/2025;Global Alimentos S.A.;PragmaSecurity Gateway;Software;2;890,00;251,03;2;Parceiros B2B;Pago
PRG-202507-111;11/07/2025;Meta Metais;PragmaCloud Pro;Software;2;450,00;136,95;2;Venda Direta;Pago
PRG-202507-112;02/07/2025;Rede de Farmácias Viva;Consultoria de Processos TI;Serviço;2;3200,00;1517,40;12;Parceiros B2B;Pago
PRG-202507-113;18/07/2025;Nova Era Digital;PragmaAnalytics Enterprise;Software;5;1250,00;418,78;1;Venda Direta;Pago
PRG-202507-114;06/07/2025;Indústrias Alfa Ltda;PragmaSecurity Gateway;Software;2;890,00;258,12;3;Venda Direta;Pendente
PRG-202507-115;12/07/2025;Tech Soluções Globais;PragmaAnalytics Enterprise;Software;5;1250,00;386,37;3;E-commerce;Pago
PRG-202507-116;30/07/2025;Nova Era Digital;PragmaCloud Pro;Software;5;450,00;141,28;12;E-commerce;Pendente
PRG-202507-117;21/07/2025;Nova Era Digital;PragmaAnalytics Enterprise;Software;1;1250,00;408,22;12;E-commerce;Pago
PRG-202507-118;12/07/2025;Global Alimentos S.A.;PragmaAnalytics Enterprise;Software;4;1250,00;435,97;12;Parceiros B2B;Pendente
PRG-202507-119;17/07/2025;Varejo Total S.A.;PragmaSecurity Gateway;Software;4;890,00;229,09;6;Venda Direta;Pago
PRG-202507-120;11/07/2025;Nova Era Digital;Suporte Técnico Premium;Serviço;1;400,00;123,76;1;Parceiros B2B;Pago
PRG-202507-121;10/07/2025;Meta Metais;PragmaCloud Pro;Software;1;450,00;143,02;12;Venda Direta;Pago
PRG-202507-122;01/07/2025;Nova Era Digital;PragmaCloud Pro;Software;2;450,00;160,22;12;Parceiros B2B;Pago
PRG-202507-123;15/07/2025;Indústrias Alfa Ltda;PragmaAnalytics Enterprise;Software;2;1250,00;382,01;3;Parceiros B2B;Pago
PRG-202507-124;15/07/2025;Tech Soluções Globais;Consultoria de Processos TI;Serviço;1;3200,00;1263,47;1;E-commerce;Pendente
PRG-202507-125;12/07/2025;Meta Metais;Suporte Técnico Premium;Serviço;2;400,00;118,16;12;Parceiros B2B;Cancelado
PRG-202507-126;09/07/2025;Rede de Farmácias Viva;Suporte Técnico Premium;Serviço;2;400,00;130,94;6;E-commerce;Pago
PRG-202507-127;18/07/2025;Varejo Total S.A.;PragmaSecurity Gateway;Software;1;890,00;253,30;1;E-commerce;Cancelado
PRG-202507-128;04/07/2025;Indústrias Alfa Ltda;PragmaAnalytics Enterprise;Software;4;1250,00;382,29;3;Parceiros B2B;Pago
PRG-202507-129;05/07/2025;Meta Metais;PragmaAnalytics Enterprise;Software;2;1250,00;387,62;6;Parceiros B2B;Pago
PRG-202507-130;22/07/2025;Banco Inova S.A.;PragmaAnalytics Enterprise;Software;2;1250,00;394,53;6;Venda Direta;Cancelado
PRG-202507-131;31/07/2025;Rede de Farmácias Viva;Consultoria de Processos TI;Serviço;2;3200,00;1383,32;6;Venda Direta;Pago
PRG-202507-132;21/07/2025;Rede de Farmácias Viva;PragmaAnalytics Enterprise;Software;5;1250,00;410,59;6;Parceiros B2B;Pago
PRG-202507-133;16/07/2025;Rede de Farmácias Viva;Suporte Técnico Premium;Serviço;1;400,00;124,24;6;Parceiros B2B;Pago
PRG-202507-134;14/07/2025;Nova Era Digital;PragmaAnalytics Enterprise;Software;4;1250,00;390,76;1;Parceiros B2B;Pago
PRG-202507-135;08/07/2025;Construtora Horizonte;Suporte Técnico Premium;Serviço;1;400,00;126,10;1;Venda Direta;Pago
PRG-202508-001;28/08/2025;Indústrias Alfa Ltda;PragmaSecurity Gateway;Software;1;890,00;261,47;1;E-commerce;Pago
PRG-202508-002;01/08/2025;Construtora Horizonte;PragmaCloud Pro;Software;5;450,00;157,05;2;Parceiros B2B;Pago
PRG-202508-003;28/08/2025;Meta Metais;PragmaAnalytics Enterprise;Software;5;1250,00;439,90;1;Parceiros B2B;Pago
PRG-202508-004;22/08/2025;Global Alimentos S.A.;PragmaAnalytics Enterprise;Software;4;1250,00;425,64;3;Parceiros B2B;Pago
PRG-202508-005;24/08/2025;Indústrias Alfa Ltda;PragmaCloud Pro;Software;1;450,00;139,58;3;Venda Direta;Pago
PRG-202508-006;19/08/2025;Varejo Total S.A.;PragmaCloud Pro;Software;4;450,00;142,89;12;Parceiros B2B;Cancelado
PRG-202508-007;22/08/2025;Indústrias Alfa Ltda;Suporte Técnico Premium;Serviço;2;400,00;128,17;12;Venda Direta;Pago
PRG-202508-008;30/08/2025;Nova Era Digital;Suporte Técnico Premium;Serviço;2;400,00;121,32;2;Parceiros B2B;Pago
PRG-202508-009;15/08/2025;Nova Era Digital;PragmaSecurity Gateway;Software;3;890,00;253,76;6;Parceiros B2B;Pago
PRG-202508-010;24/08/2025;Varejo Total S.A.;PragmaCloud Pro;Software;4;450,00;138,10;1;Parceiros B2B;Pago
PRG-202508-011;23/08/2025;Nova Era Digital;PragmaCloud Pro;Software;5;450,00;147,82;3;E-commerce;Pago
PRG-202508-012;15/08/2025;Nova Era Digital;Suporte Técnico Premium;Serviço;1;400,00;117,29;12;Parceiros B2B;Cancelado
PRG-202508-013;17/08/2025;Logística Express Brasil;PragmaCloud Pro;Software;4;450,00;163,58;3;Parceiros B2B;Pago
PRG-202508-014;09/08/2025;Logística Express Brasil;PragmaSecurity Gateway;Software;4;890,00;262,83;2;Venda Direta;Pago
PRG-202508-015;07/08/2025;Tech Soluções Globais;PragmaSecurity Gateway;Software;1;890,00;234,33;2;Venda Direta;Pago
PRG-202508-016;22/08/2025;Banco Inova S.A.;PragmaSecurity Gateway;Software;1;890,00;256,57;6;Parceiros B2B;Pago
PRG-202508-017;20/08/2025;Nova Era Digital;PragmaAnalytics Enterprise;Software;5;1250,00;381,27;1;Venda Direta;Pago
PRG-202508-018;07/08/2025;Varejo Total S.A.;PragmaAnalytics Enterprise;Software;1;1250,00;432,36;2;Parceiros B2B;Pago
PRG-202508-019;07/08/2025;Varejo Total S.A.;PragmaAnalytics Enterprise;Software;1;1250,00;411,69;1;E-commerce;Pago
PRG-202508-020;26/08/2025;Indústrias Alfa Ltda;PragmaCloud Pro;Software;3;450,00;162,44;1;Parceiros B2B;Pago
PRG-202508-021;19/08/2025;Varejo Total S.A.;PragmaCloud Pro;Software;1;450,00;147,41;12;Venda Direta;Pago
PRG-202508-022;05/08/2025;Construtora Horizonte;Consultoria de Processos TI;Serviço;2;3200,00;1316,74;6;Parceiros B2B;Pago
PRG-202508-023;14/08/2025;Logística Express Brasil;Suporte Técnico Premium;Serviço;2;400,00;124,41;3;Venda Direta;Pago
PRG-202508-024;26/08/2025;Meta Metais;Suporte Técnico Premium;Serviço;1;400,00;130,53;1;E-commerce;Pago
PRG-202508-025;09/08/2025;Tech Soluções Globais;PragmaSecurity Gateway;Software;2;890,00;272,59;3;E-commerce;Pago
PRG-202508-026;03/08/2025;Rede de Farmácias Viva;PragmaCloud Pro;Software;2;450,00;141,59;3;Venda Direta;Pago
PRG-202508-027;11/08/2025;Banco Inova S.A.;PragmaCloud Pro;Software;3;450,00;158,91;1;Venda Direta;Pago
PRG-202508-028;12/08/2025;Logística Express Brasil;PragmaSecurity Gateway;Software;5;890,00;231,46;3;E-commerce;Pago
PRG-202508-029;25/08/2025;Indústrias Alfa Ltda;Consultoria de Processos TI;Serviço;2;3200,00;1514,04;1;Venda Direta;Pago
PRG-202508-030;11/08/2025;Varejo Total S.A.;PragmaSecurity Gateway;Software;5;890,00;239,10;2;Parceiros B2B;Pago
PRG-202508-031;19/08/2025;Indústrias Alfa Ltda;PragmaAnalytics Enterprise;Software;1;1250,00;372,95;12;Venda Direta;Pago
PRG-202508-032;28/08/2025;Construtora Horizonte;Consultoria de Processos TI;Serviço;1;3200,00;1381,17;1;Venda Direta;Pago
PRG-202508-033;31/08/2025;Varejo Total S.A.;PragmaCloud Pro;Software;4;450,00;151,48;3;Parceiros B2B;Pago
PRG-202508-034;09/08/2025;Indústrias Alfa Ltda;PragmaCloud Pro;Software;3;450,00;135,44;2;E-commerce;Pago
PRG-202508-035;08/08/2025;Banco Inova S.A.;PragmaCloud Pro;Software;5;450,00;148,77;6;Venda Direta;Pendente
PRG-202508-036;25/08/2025;Varejo Total S.A.;PragmaAnalytics Enterprise;Software;3;1250,00;402,92;3;Venda Direta;Pago
PRG-202508-037;18/08/2025;Global Alimentos S.A.;PragmaAnalytics Enterprise;Software;2;1250,00;439,87;12;Venda Direta;Pendente
PRG-202508-038;19/08/2025;Nova Era Digital;PragmaSecurity Gateway;Software;3;890,00;273,42;3;Venda Direta;Pago
PRG-202508-039;09/08/2025;Banco Inova S.A.;Consultoria de Processos TI;Serviço;2;3200,00;1306,42;3;Venda Direta;Pago
PRG-202508-040;07/08/2025;Global Alimentos S.A.;PragmaAnalytics Enterprise;Software;4;1250,00;389,83;1;Venda Direta;Pago
PRG-202508-041;30/08/2025;Varejo Total S.A.;PragmaSecurity Gateway;Software;1;890,00;248,97;12;Parceiros B2B;Pendente
PRG-202508-042;14/08/2025;Rede de Farmácias Viva;PragmaCloud Pro;Software;4;450,00;153,01;3;Parceiros B2B;Pendente
PRG-202508-043;01/08/2025;Indústrias Alfa Ltda;PragmaAnalytics Enterprise;Software;4;1250,00;396,02;6;Parceiros B2B;Pago
PRG-202508-044;29/08/2025;Meta Metais;Suporte Técnico Premium;Serviço;2;400,00;121,07;3;Venda Direta;Pago
PRG-202508-045;23/08/2025;Indústrias Alfa Ltda;PragmaSecurity Gateway;Software;2;890,00;245,72;12;E-commerce;Pago
PRG-202508-046;16/08/2025;Rede de Farmácias Viva;PragmaCloud Pro;Software;3;450,00;161,42;12;Parceiros B2B;Pago
PRG-202508-047;22/08/2025;Tech Soluções Globais;PragmaCloud Pro;Software;5;450,00;162,80;1;Venda Direta;Pendente
PRG-202508-048;04/08/2025;Indústrias Alfa Ltda;PragmaAnalytics Enterprise;Software;2;1250,00;364,30;1;Venda Direta;Pago
PRG-202508-049;09/08/2025;Rede de Farmácias Viva;PragmaAnalytics Enterprise;Software;4;1250,00;435,69;6;Venda Direta;Pago
PRG-202508-050;23/08/2025;Meta Metais;Consultoria de Processos TI;Serviço;2;3200,00;1438,90;6;Venda Direta;Pago
PRG-202508-051;04/08/2025;Global Alimentos S.A.;PragmaCloud Pro;Software;2;450,00;143,77;2;Parceiros B2B;Pago
PRG-202508-052;01/08/2025;Indústrias Alfa Ltda;Suporte Técnico Premium;Serviço;1;400,00;113,56;1;E-commerce;Pago
PRG-202508-053;18/08/2025;Logística Express Brasil;PragmaAnalytics Enterprise;Software;2;1250,00;427,21;1;Parceiros B2B;Pago
PRG-202508-054;31/08/2025;Varejo Total S.A.;PragmaSecurity Gateway;Software;2;890,00;225,35;12;Venda Direta;Pendente
PRG-202508-055;29/08/2025;Nova Era Digital;PragmaCloud Pro;Software;3;450,00;144,25;12;Parceiros B2B;Pago
PRG-202508-056;26/08/2025;Varejo Total S.A.;PragmaAnalytics Enterprise;Software;5;1250,00;406,01;1;Parceiros B2B;Pago
PRG-202508-057;05/08/2025;Construtora Horizonte;Suporte Técnico Premium;Serviço;1;400,00;127,20;3;Parceiros B2B;Pago
PRG-202508-058;26/08/2025;Indústrias Alfa Ltda;PragmaAnalytics Enterprise;Software;2;1250,00;363,20;3;Parceiros B2B;Cancelado
PRG-202508-059;19/08/2025;Meta Metais;PragmaAnalytics Enterprise;Software;2;1250,00;366,45;1;E-commerce;Pago
PRG-202508-060;14/08/2025;Logística Express Brasil;PragmaAnalytics Enterprise;Software;2;1250,00;369,41;12;Venda Direta;Pago
PRG-202508-061;20/08/2025;Tech Soluções Globais;PragmaAnalytics Enterprise;Software;4;1250,00;426,38;2;E-commerce;Pago
PRG-202508-062;21/08/2025;Nova Era Digital;PragmaAnalytics Enterprise;Software;4;1250,00;432,79;3;E-commerce;Pago
PRG-202508-063;31/08/2025;Banco Inova S.A.;Consultoria de Processos TI;Serviço;1;3200,00;1333,42;6;E-commerce;Pago
PRG-202508-064;16/08/2025;Logística Express Brasil;PragmaAnalytics Enterprise;Software;3;1250,00;439,73;12;E-commerce;Pago
PRG-202508-065;04/08/2025;Rede de Farmácias Viva;Suporte Técnico Premium;Serviço;2;400,00;120,86;2;Parceiros B2B;Pago
PRG-202508-066;06/08/2025;Varejo Total S.A.;PragmaSecurity Gateway;Software;4;890,00;236,45;1;Parceiros B2B;Pago
PRG-202508-067;19/08/2025;Global Alimentos S.A.;PragmaAnalytics Enterprise;Software;4;1250,00;424,52;12;Parceiros B2B;Pendente
PRG-202508-068;30/08/2025;Tech Soluções Globais;PragmaSecurity Gateway;Software;2;890,00;258,66;12;Venda Direta;Pago
PRG-202508-069;02/08/2025;Rede de Farmácias Viva;PragmaAnalytics Enterprise;Software;1;1250,00;423,65;3;Parceiros B2B;Pendente
PRG-202508-070;04/08/2025;Construtora Horizonte;Suporte Técnico Premium;Serviço;2;400,00;118,23;1;Parceiros B2B;Pago
PRG-202508-071;01/08/2025;Meta Metais;Suporte Técnico Premium;Serviço;2;400,00;131,95;2;E-commerce;Cancelado
PRG-202508-072;28/08/2025;Banco Inova S.A.;PragmaSecurity Gateway;Software;1;890,00;231,80;3;Venda Direta;Pago
PRG-202508-073;01/08/2025;Construtora Horizonte;Suporte Técnico Premium;Serviço;1;400,00;130,46;2;Parceiros B2B;Pago
PRG-202508-074;07/08/2025;Meta Metais;PragmaSecurity Gateway;Software;1;890,00;273,25;3;Parceiros B2B;Pago
PRG-202508-075;19/08/2025;Nova Era Digital;PragmaAnalytics Enterprise;Software;4;1250,00;382,58;3;Venda Direta;Pago
PRG-202508-076;23/08/2025;Rede de Farmácias Viva;Consultoria de Processos TI;Serviço;1;3200,00;1477,89;3;Parceiros B2B;Pago
PRG-202508-077;27/08/2025;Indústrias Alfa Ltda;Consultoria de Processos TI;Serviço;2;3200,00;1526,56;12;Venda Direta;Pago
PRG-202508-078;25/08/2025;Banco Inova S.A.;PragmaAnalytics Enterprise;Software;5;1250,00;369,81;1;E-commerce;Pago
PRG-202508-079;30/08/2025;Rede de Farmácias Viva;Suporte Técnico Premium;Serviço;2;400,00;126,86;12;Venda Direta;Pago
PRG-202508-080;02/08/2025;Varejo Total S.A.;PragmaSecurity Gateway;Software;2;890,00;242,80;1;Venda Direta;Pago
PRG-202508-081;27/08/2025;Meta Metais;Consultoria de Processos TI;Serviço;1;3200,00;1414,51;3;Venda Direta;Pago
PRG-202508-082;03/08/2025;Rede de Farmácias Viva;PragmaSecurity Gateway;Software;3;890,00;229,10;1;Parceiros B2B;Pendente
PRG-202508-083;12/08/2025;Rede de Farmácias Viva;PragmaCloud Pro;Software;1;450,00;162,01;6;E-commerce;Pago
PRG-202508-084;16/08/2025;Indústrias Alfa Ltda;PragmaCloud Pro;Software;2;450,00;137,37;1;Parceiros B2B;Pago
PRG-202508-085;16/08/2025;Rede de Farmácias Viva;Suporte Técnico Premium;Serviço;1;400,00;119,24;3;E-commerce;Pendente
PRG-202508-086;16/08/2025;Global Alimentos S.A.;PragmaSecurity Gateway;Software;1;890,00;233,40;1;E-commerce;Pago
PRG-202508-087;02/08/2025;Rede de Farmácias Viva;PragmaCloud Pro;Software;4;450,00;144,71;1;Parceiros B2B;Pago
PRG-202508-088;12/08/2025;Meta Metais;Suporte Técnico Premium;Serviço;2;400,00;121,54;12;Parceiros B2B;Pago
PRG-202508-089;08/08/2025;Construtora Horizonte;PragmaCloud Pro;Software;4;450,00;154,95;1;Parceiros B2B;Pago
PRG-202508-090;12/08/2025;Rede de Farmácias Viva;Suporte Técnico Premium;Serviço;2;400,00;121,96;12;Venda Direta;Pago
PRG-202508-091;14/08/2025;Banco Inova S.A.;PragmaSecurity Gateway;Software;2;890,00;253,04;1;E-commerce;Cancelado
PRG-202508-092;23/08/2025;Logística Express Brasil;PragmaCloud Pro;Software;2;450,00;137,35;1;Parceiros B2B;Pago
PRG-202508-093;13/08/2025;Banco Inova S.A.;Suporte Técnico Premium;Serviço;1;400,00;132,00;6;Parceiros B2B;Pago
PRG-202508-094;23/08/2025;Nova Era Digital;PragmaCloud Pro;Software;4;450,00;153,35;12;E-commerce;Pago
PRG-202508-095;09/08/2025;Meta Metais;PragmaCloud Pro;Software;1;450,00;153,29;12;Parceiros B2B;Pago
PRG-202508-096;29/08/2025;Global Alimentos S.A.;Consultoria de Processos TI;Serviço;2;3200,00;1496,40;6;Parceiros B2B;Cancelado
PRG-202508-097;11/08/2025;Logística Express Brasil;Consultoria de Processos TI;Serviço;2;3200,00;1265,95;1;Venda Direta;Pago
PRG-202508-098;06/08/2025;Global Alimentos S.A.;Consultoria de Processos TI;Serviço;1;3200,00;1433,13;2;Parceiros B2B;Pago
PRG-202508-099;09/08/2025;Global Alimentos S.A.;Suporte Técnico Premium;Serviço;2;400,00;109,52;1;Parceiros B2B;Pago
PRG-202508-100;26/08/2025;Meta Metais;Suporte Técnico Premium;Serviço;1;400,00;120,27;2;Parceiros B2B;Pendente
PRG-202508-101;02/08/2025;Rede de Farmácias Viva;Suporte Técnico Premium;Serviço;2;400,00;122,62;6;E-commerce;Pago
PRG-202508-102;07/08/2025;Indústrias Alfa Ltda;Consultoria de Processos TI;Serviço;2;3200,00;1461,35;1;E-commerce;Pago
PRG-202508-103;08/08/2025;Global Alimentos S.A.;Suporte Técnico Premium;Serviço;1;400,00;128,57;3;Venda Direta;Pago
PRG-202508-104;22/08/2025;Global Alimentos S.A.;Suporte Técnico Premium;Serviço;1;400,00;121,51;12;Venda Direta;Pago
PRG-202508-105;12/08/2025;Rede de Farmácias Viva;Suporte Técnico Premium;Serviço;2;400,00;112,25;12;E-commerce;Pendente
PRG-202508-106;10/08/2025;Rede de Farmácias Viva;Consultoria de Processos TI;Serviço;1;3200,00;1407,51;12;Venda Direta;Pago
PRG-202508-107;03/08/2025;Rede de Farmácias Viva;Consultoria de Processos TI;Serviço;1;3200,00;1531,19;12;E-commerce;Pago
PRG-202508-108;13/08/2025;Construtora Horizonte;Consultoria de Processos TI;Serviço;1;3200,00;1481,72;6;Venda Direta;Pago
PRG-202508-109;14/08/2025;Banco Inova S.A.;PragmaCloud Pro;Software;5;450,00;149,54;1;Parceiros B2B;Pendente
PRG-202508-110;06/08/2025;Indústrias Alfa Ltda;Suporte Técnico Premium;Serviço;2;400,00;122,07;2;Venda Direta;Pago
PRG-202508-111;24/08/2025;Logística Express Brasil;Suporte Técnico Premium;Serviço;1;400,00;125,49;3;E-commerce;Pago
PRG-202508-112;04/08/2025;Nova Era Digital;Suporte Técnico Premium;Serviço;2;400,00;113,68;12;Venda Direta;Cancelado
PRG-202508-113;14/08/2025;Indústrias Alfa Ltda;Consultoria de Processos TI;Serviço;2;3200,00;1486,12;12;Venda Direta;Pago
PRG-202508-114;10/08/2025;Global Alimentos S.A.;Suporte Técnico Premium;Serviço;1;400,00;109,49;3;E-commerce;Pago
PRG-202508-115;02/08/2025;Global Alimentos S.A.;PragmaAnalytics Enterprise;Software;2;1250,00;386,57;12;Parceiros B2B;Pago
PRG-202508-116;18/08/2025;Indústrias Alfa Ltda;Consultoria de Processos TI;Serviço;2;3200,00;1467,00;6;Parceiros B2B;Pago
PRG-202508-117;25/08/2025;Meta Metais;PragmaCloud Pro;Software;4;450,00;147,28;3;Parceiros B2B;Pago
PRG-202508-118;23/08/2025;Nova Era Digital;Consultoria de Processos TI;Serviço;1;3200,00;1539,70;2;Venda Direta;Pendente
PRG-202508-119;07/08/2025;Meta Metais;Suporte Técnico Premium;Serviço;2;400,00;116,31;2;Parceiros B2B;Pendente
PRG-202508-120;19/08/2025;Banco Inova S.A.;PragmaAnalytics Enterprise;Software;1;1250,00;399,53;12;Parceiros B2B;Pago
PRG-202508-121;27/08/2025;Rede de Farmácias Viva;PragmaSecurity Gateway;Software;5;890,00;239,16;12;E-commerce;Pago
PRG-202508-122;17/08/2025;Meta Metais;PragmaAnalytics Enterprise;Software;3;1250,00;391,22;2;Parceiros B2B;Pago
PRG-202508-123;25/08/2025;Banco Inova S.A.;Suporte Técnico Premium;Serviço;1;400,00;120,01;3;Parceiros B2B;Pago
PRG-202508-124;31/08/2025;Global Alimentos S.A.;PragmaSecurity Gateway;Software;2;890,00;272,11;12;E-commerce;Cancelado
PRG-202508-125;10/08/2025;Global Alimentos S.A.;Suporte Técnico Premium;Serviço;2;400,00;108,33;1;E-commerce;Pago
PRG-202508-126;31/08/2025;Banco Inova S.A.;PragmaCloud Pro;Software;2;450,00;163,82;6;Venda Direta;Pago
PRG-202508-127;12/08/2025;Varejo Total S.A.;PragmaCloud Pro;Software;4;450,00;148,35;3;Parceiros B2B;Cancelado
PRG-202508-128;26/08/2025;Global Alimentos S.A.;Suporte Técnico Premium;Serviço;1;400,00;129,47;1;Parceiros B2B;Pago
PRG-202508-129;03/08/2025;Construtora Horizonte;Consultoria de Processos TI;Serviço;1;3200,00;1373,54;12;E-commerce;Pago
PRG-202508-130;05/08/2025;Varejo Total S.A.;Consultoria de Processos TI;Serviço;1;3200,00;1467,80;1;Parceiros B2B;Pago
PRG-202508-131;23/08/2025;Nova Era Digital;Consultoria de Processos TI;Serviço;2;3200,00;1466,19;1;E-commerce;Pago
PRG-202508-132;26/08/2025;Indústrias Alfa Ltda;Consultoria de Processos TI;Serviço;1;3200,00;1506,77;3;Parceiros B2B;Pago
PRG-202508-133;24/08/2025;Banco Inova S.A.;PragmaCloud Pro;Software;2;450,00;136,82;6;E-commerce;Pago
PRG-202508-134;01/08/2025;Meta Metais;Suporte Técnico Premium;Serviço;2;400,00;115,61;6;E-commerce;Pago
PRG-202508-135;23/08/2025;Global Alimentos S.A.;PragmaAnalytics Enterprise;Software;3;1250,00;429,41;2;E-commerce;Pendente
PRG-202508-136;20/08/2025;Indústrias Alfa Ltda;Consultoria de Processos TI;Serviço;1;3200,00;1496,48;6;Parceiros B2B;Pago
PRG-202508-137;18/08/2025;Tech Soluções Globais;Consultoria de Processos TI;Serviço;1;3200,00;1441,36;1;Parceiros B2B;Pago
PRG-202508-138;09/08/2025;Logística Express Brasil;PragmaAnalytics Enterprise;Software;5;1250,00;428,12;3;E-commerce;Pendente
PRG-202508-139;10/08/2025;Varejo Total S.A.;PragmaCloud Pro;Software;1;450,00;139,71;3;Venda Direta;Pago
PRG-202508-140;20/08/2025;Varejo Total S.A.;Suporte Técnico Premium;Serviço;1;400,00;117,96;12;Parceiros B2B;Pago
PRG-202508-141;19/08/2025;Varejo Total S.A.;PragmaSecurity Gateway;Software;5;890,00;251,48;1;Venda Direta;Pago
PRG-202508-142;24/08/2025;Tech Soluções Globais;Suporte Técnico Premium;Serviço;2;400,00;110,30;2;E-commerce;Pago
PRG-202508-143;18/08/2025;Tech Soluções Globais;Consultoria de Processos TI;Serviço;2;3200,00;1517,55;3;Parceiros B2B;Pago
PRG-202508-144;02/08/2025;Indústrias Alfa Ltda;PragmaSecurity Gateway;Software;5;890,00;263,63;1;Venda Direta;Pendente
PRG-202508-145;30/08/2025;Indústrias Alfa Ltda;PragmaAnalytics Enterprise;Software;2;1250,00;393,47;1;Parceiros B2B;Pago
PRG-202508-146;22/08/2025;Rede de Farmácias Viva;PragmaAnalytics Enterprise;Software;1;1250,00;432,01;2;E-commerce;Pago
PRG-202508-147;20/08/2025;Varejo Total S.A.;PragmaCloud Pro;Software;5;450,00;157,64;12;Parceiros B2B;Pago
PRG-202508-148;12/08/2025;Indústrias Alfa Ltda;PragmaAnalytics Enterprise;Software;5;1250,00;393,30;6;Parceiros B2B;Pago
PRG-202508-149;08/08/2025;Meta Metais;PragmaCloud Pro;Software;5;450,00;141,95;2;Parceiros B2B;Cancelado
PRG-202508-150;04/08/2025;Indústrias Alfa Ltda;PragmaSecurity Gateway;Software;2;890,00;251,10;1;Parceiros B2B;Pago
PRG-202509-001;16/09/2025;Tech Soluções Globais;Consultoria de Processos TI;Serviço;1;3200,00;1514,90;2;Parceiros B2B;Pago
PRG-202509-002;01/09/2025;Varejo Total S.A.;PragmaCloud Pro;Software;3;450,00;151,05;1;Parceiros B2B;Pago
PRG-202509-003;18/09/2025;Meta Metais;Consultoria de Processos TI;Serviço;2;3200,00;1463,27;6;Parceiros B2B;Pendente
PRG-202509-004;26/09/2025;Tech Soluções Globais;PragmaSecurity Gateway;Software;1;890,00;233,78;3;Venda Direta;Pago
PRG-202509-005;17/09/2025;Banco Inova S.A.;PragmaCloud Pro;Software;3;450,00;163,26;2;Venda Direta;Pago
PRG-202509-006;26/09/2025;Meta Metais;PragmaCloud Pro;Software;3;450,00;149,52;12;Parceiros B2B;Pago
PRG-202509-007;30/09/2025;Logística Express Brasil;PragmaSecurity Gateway;Software;2;890,00;241,61;2;Venda Direta;Pago
PRG-202509-008;10/09/2025;Tech Soluções Globais;PragmaSecurity Gateway;Software;4;890,00;234,86;12;Venda Direta;Pago
PRG-202509-009;01/09/2025;Varejo Total S.A.;PragmaAnalytics Enterprise;Software;1;1250,00;413,57;3;E-commerce;Pago
PRG-202509-010;16/09/2025;Logística Express Brasil;Consultoria de Processos TI;Serviço;1;3200,00;1524,97;6;E-commerce;Pago
PRG-202509-011;24/09/2025;Logística Express Brasil;PragmaCloud Pro;Software;4;450,00;147,08;1;E-commerce;Pago
PRG-202509-012;04/09/2025;Nova Era Digital;PragmaCloud Pro;Software;4;450,00;161,82;2;Venda Direta;Pago
PRG-202509-013;09/09/2025;Nova Era Digital;Suporte Técnico Premium;Serviço;2;400,00;113,49;2;Parceiros B2B;Pago
PRG-202509-014;30/09/2025;Banco Inova S.A.;Consultoria de Processos TI;Serviço;1;3200,00;1512,75;1;Venda Direta;Pago
PRG-202509-015;03/09/2025;Meta Metais;PragmaSecurity Gateway;Software;2;890,00;252,56;6;Venda Direta;Pago
PRG-202509-016;27/09/2025;Meta Metais;PragmaAnalytics Enterprise;Software;5;1250,00;362,08;1;Parceiros B2B;Pendente
PRG-202509-017;13/09/2025;Tech Soluções Globais;Consultoria de Processos TI;Serviço;1;3200,00;1506,50;12;E-commerce;Pago
PRG-202509-018;27/09/2025;Varejo Total S.A.;PragmaSecurity Gateway;Software;2;890,00;226,48;6;E-commerce;Pago
PRG-202509-019;02/09/2025;Indústrias Alfa Ltda;Suporte Técnico Premium;Serviço;2;400,00;109,65;6;E-commerce;Pago
